SERIAL_NUMBER,LIST_YEAR,DATE_RECORDED,TOWN,ADDRESS,ASSESSED_VALUE,SALE_AMOUNT,SALES_RATIO,PROPERTY_TYPE,RESIDENTIAL_TYPE,NON_USE_CODE,ASSESSOR_REMARKS,OPM_REMARKS,LOCATION,CREATED_AT
41914,2004,2005-08-01,Norwalk,1 WALTER AVE,78960.0,158000.0,0.499746835,,,,,,,2023-06-09 15:25:11.704556
40181,2004,2005-07-07,Weston,18 CALVIN RD,549150.0,1200000.0,0.457625,,,7,,,,2023-06-09 15:00:16.725052
42735,2004,2005-07-08,Waterbury,271 WALNUT ST,72800.0,54000.0,1.348148148,,,7,,,,2023-06-09 15:02:11.704908
40824,2004,2005-07-01,Manchester,156 PARK ST B1,14400.0,54000.0,0.266666667,,,,,,,2023-06-09 14:55:11.714441
41070,2004,2005-07-22,Fairfield,332 BERWICK AVE,128800.0,350000.0,0.368,,,,,,,2023-06-09 15:16:16.834164
40778,2004,2005-07-18,Westport,43 CRESENT RD,360800.0,980000.0,0.368163265,,,,,,POINT (-73.34292 41.14011),2023-06-09 15:11:16.848419
41688,2004,2005-07-26,Danbury,25 CRESTVIEW LN,12600.0,490000.0,0.025714286,,,7,,,POINT (-73.41771 41.39484),2023-06-09 15:17:16.778949
40623,2004,2005-07-28,Trumbull,5 VESPER HL,163130.0,200000.0,0.81565,,,7,,,,2023-06-09 15:20:11.681819
40331,2004,2005-08-03,Clinton,72 SHORE RD,131000.0,212500.0,0.616470588,,,8,,,,2023-06-09 15:30:16.709917
41107,2004,2005-07-21,Fairfield,228 STONEWALL LN,505470.0,474500.0,1.065268704,,,8,,,,2023-06-09 15:14:11.664587
40533,2004,2005-08-12,New London,40 WALDEN AVE,138880.0,300000.0,0.462933333,,,,,,POINT (-72.11252 41.35357),2023-06-09 15:39:11.845186
40336,2004,2005-07-07,Brookfield,12 VALE RD,182320.0,435000.0,0.419126437,,,,,,,2023-06-09 15:00:16.725052
40572,2004,2005-07-05,Trumbull,10 FRANK ST,148760.0,355000.0,0.419042254,,,,,,POINT (-73.23024 41.23985),2023-06-09 14:58:16.755857
40713,2004,2005-07-28,Enfield,15 SPIER AVE,83440.0,215500.0,0.387192575,,,,,,,2023-06-09 15:21:11.802916
41318,2004,2005-07-27,Meriden,577 NEW HANOVER AVE,107030.0,195000.0,0.548871795,,,,,,,2023-06-09 15:20:11.681819
41149,2004,2005-07-08,Bristol,55 SAW ML RD,107600.0,225000.0,0.478222222,,,,,,,2023-06-09 15:01:16.702198
42488,2004,2005-07-18,Waterbury,51 ROCKRIDGE RD,51380.0,160000.0,0.321125,,,1,,,,2023-06-09 15:09:16.693684
40098,2004,2005-07-01,East Granby,9 FIELDSTONE DR,47400.0,459900.0,0.103065884,,,7,,,,2023-06-09 14:54:16.661736
41678,2004,2005-07-01,Norwalk,25 MARSHALL ST,214690.0,415000.0,0.517325301,,,,,,POINT (-73.41738 41.10088),2023-06-09 14:56:11.832913
40100,2004,2005-07-26,Middlebury,136 TOWER RD,197050.0,425000.0,0.463647059,,,,,,,2023-06-09 15:19:16.851789
40593,2004,2005-08-04,Newington,212 RESERVOIR,93940.0,255000.0,0.368392157,,,,,,,2023-06-09 15:32:11.707834
40153,2004,2005-07-08,Westbrook,4 BRITTNEY LN,242480.0,536500.0,0.451966449,,,,,,,2023-06-09 15:01:16.702198
41670,2004,2005-07-01,Norwalk,25 GRAND ST 115,84350.0,285100.0,0.295861101,,,,,,,2023-06-09 14:56:11.832913
40079,2004,2005-07-28,Deep River,6 PROSPECT HL,63490.0,167500.0,0.379044776,,,,,,,2023-06-09 15:21:11.802916
40856,2004,2005-08-01,Torrington,LARKSPUR FARM RD UT 22,116700.0,212000.0,0.550471698,,,,,,,2023-06-09 15:27:16.688004
40411,2004,2005-07-12,Windham,440 WINDHAM RD &,64060.0,177000.0,0.361920904,,,,,,,2023-06-09 15:05:11.681631
40530,2004,2005-07-01,Newtown,43 MOCCASIN TRL,128370.0,305000.0,0.420885246,,,,,,POINT (-73.26508 41.4289),2023-06-09 14:54:16.661736
40792,2004,2005-06-30,East Hartford,140 RIDGEWOOD RD,86700.0,180900.0,0.479270315,,,,,,POINT (-72.59424 41.77013),2023-06-09 14:52:56.443116
40415,2004,2005-06-30,Wethersfield,160 THORNBUSH RD,195400.0,301000.0,0.649169435,,,,,,,2023-06-09 14:53:16.865376
41515,2004,2005-07-07,Hartford,143-145 HOMESTEAD AVE,52640.0,165000.0,0.319030303,,,,,,,2023-06-09 15:00:16.725052
40041,2004,2005-07-11,Chaplin,241 PARISH HL RD,122400.0,750000.0,0.1632,,,28,,,,2023-06-09 15:03:11.793148
41647,2004,2005-07-18,Danbury,32 & 35 CEDAR DR,290300.0,232000.0,1.251293103,,,24,,,POINT (-73.43357 41.45045),2023-06-09 15:10:16.740441
40107,2004,2005-07-07,Salisbury,33 WOODLAND DR,128380.0,320000.0,0.4011875,,,,,,,2023-06-09 15:00:16.725052
40506,2004,2005-08-09,Cheshire,89 N ROLLING ACRES,180300.0,255000.0,0.707058824,,,,,,,2023-06-09 15:36:16.702228
40438,2004,2005-07-14,Cheshire,662 COLEMAN RD,162390.0,289000.0,0.561903114,,,,,,,2023-06-09 15:07:16.720011
40282,2004,2005-08-03,Granby,23 TWILIGHT DR,151550.0,295000.0,0.513728814,,,,,,POINT (-72.81171 41.98674),2023-06-09 15:30:16.709917
40701,2004,2005-07-29,Glastonbury,37 STRICKLAND ST,188100.0,390000.0,0.482307692,,,25,,,,2023-06-09 15:23:16.842191
40511,2004,2005-08-12,Cheshire,92 CRESCENT CIR,147440.0,242000.0,0.609256198,,,,,,,2023-06-09 15:39:11.845186
40649,2004,2005-07-13,Glastonbury,282 PAXTON WAY,97400.0,758254.0,0.128452999,,,7,,,,2023-06-09 15:05:11.681631
40927,2004,2005-07-20,Norwich,5 GROVE ST,114000.0,220000.0,0.518181818,,,1,,,POINT (-72.07293 41.53068),2023-06-09 15:13:12.007931
41113,2004,2005-07-27,Fairfield,235 ACORN LN,521290.0,1115000.0,0.467524664,,,,,,,2023-06-09 15:19:16.851789
40475,2004,2005-08-03,Stonington,WASHINGTON ST,7100.0,5000.0,1.42,,,8,,,,2023-06-09 15:30:16.709917
40406,2004,2005-07-18,Guilford,5 INDIAN MDWS DR,387620.0,635000.0,0.610425197,,,,,,,2023-06-09 15:10:16.740441
41209,2004,2005-08-11,Fairfield,46 FLORA BLVD,231490.0,450000.0,0.514422222,,,,,,,2023-06-09 15:37:16.718357
40792,2004,2005-07-01,Wallingford,39 STAFFORDSHIRE,73800.0,176900.0,0.41718485,,,,,,,2023-06-09 14:54:16.661736
40282,2004,2005-07-15,Old Saybrook,14 WILDWOOD RD,192100.0,43621.0,4.403842186,,,8,,,,2023-06-09 15:08:11.746737
42786,2004,2005-07-28,Waterbury,511 SCOTT RD UT 42,21070.0,58750.0,0.358638298,,,,,,,2023-06-09 15:21:11.802916
40128,2004,2005-07-01,Beacon Falls,103 RICE LN EXT,37730.0,499500.0,0.075535536,,,7,,,,2023-06-09 14:54:16.661736
49582,2004,2005-08-12,Ridgefield,25 WEBSTER RD,417040.0,895000.0,0.46596648,,,7,,,,2023-06-09 15:38:16.691129
40419,2004,2005-08-01,Waterford,6 SUMMER REST RD,98770.0,239900.0,0.411713214,,,,,,,2023-06-09 15:26:11.767496
40356,2004,2005-08-03,Plainfield,5 S PINE ST,78080.0,190000.0,0.410947368,,,,,,POINT (-71.9254 41.67545),2023-06-09 15:30:16.709917
40995,2004,2005-08-03,Norwich,18 COIT ST,109000.0,120200.0,0.906821963,,,,,,,2023-06-09 15:30:16.709917
40400,2004,2005-07-25,Killingly,8 MILL RD,48150.0,172000.0,0.27994186,,,,,,,2023-06-09 15:17:16.778949
40398,2004,2005-08-02,Montville,169 PARK AVE EXT,85790.0,230000.0,0.373,,,,,,POINT (-72.08666 41.47116),2023-06-09 15:29:16.935029
40369,2004,2005-08-09,Bethel,40 WOLFPITS RD,280140.0,552500.0,0.507040724,,,,,,,2023-06-09 15:35:11.709436
40722,2004,2005-07-20,Shelton,84 MOHEGAN RD,225610.0,424900.0,0.530971993,,,,,,,2023-06-09 15:13:12.007931
40541,2004,2005-07-15,Newington,32 SLEEPY HOLW RD,82740.0,224900.0,0.367896843,,,,,,,2023-06-09 15:07:16.720011
43120,2004,2005-08-08,Bridgeport,255 POPLAR ST,124320.0,329000.0,0.37787234,,,,,,,2023-06-09 15:35:11.709436
40309,2004,2005-07-29,Ellington,1 ABBOTT RD UT 157,44040.0,118000.0,0.373220339,,,,,,,2023-06-09 15:22:16.839850
40442,2004,2005-07-14,Stonington,229 GREENHAVEN RD,86100.0,514000.0,0.167509728,,,7,,,,2023-06-09 15:06:16.712913
40841,2004,2005-07-11,Middletown,414 FARM HL RD,175840.0,117875.0,1.491749735,,,6,,,POINT (-72.64967 41.53366),2023-06-09 15:03:11.793148
42581,2004,2005-08-03,Stamford,47 WILLIAM ST,146230.0,575000.0,0.254313043,,,,,,POINT (-73.52315 41.05291),2023-06-09 15:30:16.709917
40975,2004,2005-08-01,Manchester,42 BIGELOW ST,100500.0,212500.0,0.472941176,,,,,,POINT (-72.52339 41.77919),2023-06-09 15:26:11.767496
40481,2004,2005-07-14,New London,999 BANK ST,106890.0,195000.0,0.548153846,,,,,,,2023-06-09 15:06:16.712913
42491,2004,2005-07-18,Waterbury,176 BEVERLY AVE,82390.0,205000.0,0.401902439,,,,,,,2023-06-09 15:10:16.740441
41171,2004,2005-08-16,Milford,30 ELAINE RD,74760.0,50000.0,1.4952,,,1,,,,2023-06-09 15:41:11.727517
41645,2004,2005-07-18,Danbury,REYNOLDS ST,53500.0,25000.0,2.14,,,7,,,,2023-06-09 15:10:16.740441
46845,2004,2005-07-22,Hamden,56 ELMER AVE,75320.0,220500.0,0.341587302,,,,,,,2023-06-09 15:15:11.820529
40271,2004,2005-07-05,Old Saybrook,174 OLD BOSTON POST RD,66500.0,126400.0,0.526107595,,,,,,,2023-06-09 14:57:11.729739
41789,2004,2005-07-08,New Haven,315 SAINT RONAN ST 4,262850.0,630000.0,0.417222222,,,,,,,2023-06-09 15:01:16.702198
40432,2004,2005-07-25,Wethersfield,25 CHAMBERLAIN RD,121100.0,255000.0,0.474901961,,,,,,,2023-06-09 15:16:16.834164
40058,2004,2005-07-11,Chester,67 2 WIG HL RD,348100.0,685000.0,0.508175182,,,,,,,2023-06-09 15:03:11.793148
42463,2004,2005-07-25,Stamford,182 COURTLAND AVE,135450.0,455000.0,0.297692308,,,,,,,2023-06-09 15:17:16.778949
40297,2004,2005-07-01,Madison,5 AMBER TRL,234000.0,453333.0,0.51617685,,,,,,,2023-06-09 14:56:11.832913
47880,2004,2005-07-01,West Hartford,29 MILES STANDISH DR,77800.0,251000.0,0.309960159,,,,,,,2023-06-09 14:54:16.661736
41077,2004,2005-08-03,West Hartford,24 PEASLEE HL,331270.0,832500.0,0.397921922,,,,,,,2023-06-09 15:31:11.867138
40419,2004,2005-08-11,New Canaan,81 LOCUST AVE UT 311,182600.0,354000.0,0.515819209,,,,,,,2023-06-09 15:38:16.691129
42470,2004,2005-07-13,Waterbury,52-54 EARL ST,104440.0,87500.0,1.1936,,,8,,,POINT (-73.04359 41.57123),2023-06-09 15:06:16.712913
40098,2004,2005-08-09,Bethany,171 MILLER RD,175110.0,330000.0,0.530636364,,,,,,,2023-06-09 15:36:16.702228
40464,2004,2005-07-01,Vernon,325 KELLY RD UT 05CT,25470.0,30000.0,0.849,,,,,,,2023-06-09 14:55:11.714441
49831,2004,2005-07-19,Hamden,1204 WHITNEY AVE UT 307,38150.0,50000.0,0.763,,,8,,,,2023-06-09 15:11:16.848419
41900,2004,2005-07-12,Southington,S END RD,46480.0,385000.0,0.120727273,,,7,,,,2023-06-09 15:05:11.681631
41536,2004,2005-07-01,Danbury,20 COLONIAL DR,202800.0,405000.0,0.500740741,,,,,,,2023-06-09 14:53:16.865376
40573,2004,2005-08-03,Farmington,7 LARCHWOOD W,254500.0,478000.0,0.532426778,,,,,,,2023-06-09 15:31:11.867138
41646,2004,2005-08-01,Hartford,6C FRANKLIN AVE,20860.0,150000.0,0.139066667,,,7,,,,2023-06-09 15:25:11.704556
40522,2004,2005-08-08,Ridgefield,27 FOREST DR,310380.0,1500000.0,0.20692,,,7,,,,2023-06-09 15:35:11.709436
42526,2004,2005-07-26,Waterbury,20 SECOND AVE,79590.0,160000.0,0.4974375,,,,,,,2023-06-09 15:18:16.806490
40471,2004,2005-07-12,Ridgefield,17 PIN PACK RD,480440.0,890000.0,0.539820225,,,,,,,2023-06-09 15:04:16.784212
41001,2004,2005-08-09,West Haven,68 SUNDANCE CIR,117600.0,295000.0,0.398644068,,,,,,,2023-06-09 15:36:16.702228
40032,2004,2005-08-01,Hartland,KENSINGTON ACRES LT 3,32770.0,95000.0,0.344947368,,,,,,POINT (-72.88663 42.02744),2023-06-09 15:27:16.688004
42779,2004,2005-07-25,Waterbury,197 FARRINGTON AVE,12460.0,195000.0,0.063897436,,,7,,,,2023-06-09 15:16:16.834164
40745,2004,2005-08-11,Glastonbury,131 LANCASTER RD,121400.0,215000.0,0.564651163,,,,,,POINT (-72.59761 41.72797),2023-06-09 15:38:16.691129
40629,2004,2005-07-01,Glastonbury,8 HORIZON LN,280400.0,515000.0,0.544466019,,,,,,,2023-06-09 14:53:16.865376
41150,2004,2005-07-27,Fairfield,325 ROMANOCK RD,218680.0,540000.0,0.404962963,,,,,,,2023-06-09 15:19:16.851789
40400,2004,2005-08-03,Brookfield,97 CANDLEWOOD LK RD,0.0,400000.0,0.0,,,22,,,,2023-06-09 15:31:11.867138
40433,2004,2005-07-28,Guilford,231 SAW ML RD,193350.0,377000.0,0.512864721,,,,,,,2023-06-09 15:21:11.802916
40655,2004,2005-07-05,Shelton,51 SPOKE DR,182420.0,54500.0,3.347155963,,,8,,,,2023-06-09 14:58:16.755857
40559,2004,2005-07-06,Groton,527 LONG HL RD,513100.0,500000.0,1.0262,,,13,,,,2023-06-09 14:59:11.729205
40200,2004,2005-08-02,Lebanon,ROUTE 16,0.0,57500.0,0.0,,,3,,,,2023-06-09 15:28:16.713768
40989,2004,2005-06-30,Fairfield,245 UNQUOWA RD 23,123200.0,329000.0,0.374468085,,,,,,,2023-06-09 14:53:16.865376
40610,2004,2005-08-15,South Windsor,6 BAILEY CIR,26250.0,299900.0,0.087529176,,,7,,,,2023-06-09 15:41:11.727517
40484,2004,2005-08-01,Wethersfield,27-29 ALISON LN,164300.0,290000.0,0.566551724,,,,,,,2023-06-09 15:26:11.767496
49860,2004,2005-07-26,Hamden,109 ELMER AVE,109200.0,112500.0,0.970666667,,,8,,,POINT (-72.94365 41.34878),2023-06-09 15:18:16.806490
40119,2004,2005-08-08,Salisbury,81 TWIN LKS RD,62940.0,200000.0,0.3147,,,,,,,2023-06-09 15:34:12.013441
42864,2004,2005-07-15,Bridgeport,4-12 WAKE ST,97300.0,230000.0,0.423043478,,,,,,,2023-06-09 15:07:16.720011
42541,2004,2005-07-29,Waterbury,25 MICHAEL TER,74130.0,155000.0,0.478258065,,,,,,,2023-06-09 15:23:16.842191
41043,2004,2005-07-15,Fairfield,385 CRESTWOOD RD,322280.0,801000.0,0.402347066,,,,,,,2023-06-09 15:09:16.693684
40619,2004,2005-07-28,Trumbull,15 TOPAZ LN,374640.0,640000.0,0.585375,,,,,,,2023-06-09 15:21:11.802916
49281,2004,2005-07-01,Windsor Locks,454 REED AVE,0.0,160000.0,0.0,,,7,,,,2023-06-09 14:54:16.661736
43046,2004,2005-08-01,Bridgeport,287 BROAD ST,53036.0,141000.0,0.376141844,,,,,,POINT (-73.18687 41.16747),2023-06-09 15:24:16.721000
42634,2004,2005-08-08,Stamford,191 VAN RENSSELAER AVE,464520.0,1752500.0,0.265061341,,,,,,,2023-06-09 15:34:12.013441
43025,2004,2005-08-01,Bridgeport,1089 MADISON AVE,516740.0,750000.0,0.688986667,,,14,,,,2023-06-09 15:27:16.688004
40534,2004,2005-07-25,Southbury,361 A HERITAGE VLG,144490.0,265000.0,0.545245283,,,,,,,2023-06-09 15:17:16.778949
40148,2004,2005-07-01,Redding,115 PORTLAND AVE,242200.0,519900.0,0.465858819,,,,,,,2023-06-09 14:56:11.832913
40608,2004,2005-08-15,Newington,59 ROSEWOOD DR,100450.0,0.0,0.0,,,1,,,,2023-06-09 15:40:11.705161
40390,2004,2005-08-03,East Lyme,23 TANGLEWOOD DR,261520.0,495000.0,0.528323232,,,,,,POINT (-72.26072 41.33575),2023-06-09 15:31:11.867138
40734,2004,2005-08-01,Enfield,GEORGETOWN DR BEU03,37100.0,99900.0,0.371371371,,,,,,,2023-06-09 15:27:16.688004
42662,2004,2005-08-05,Waterbury,17 LEXINGTON AVE,81900.0,200335.0,0.408815234,,,,,,,2023-06-09 15:33:11.789050
41663,2004,2005-08-02,Hartford,535-537 BLUE HLS AVE,66850.0,169900.0,0.393466745,,,,,,,2023-06-09 15:29:16.935029
40105,2004,2005-07-25,Beacon Falls,20 W VIEW RD,178540.0,425000.0,0.420094118,,,,,,,2023-06-09 15:16:16.834164
40196,2004,2005-06-30,North Branford,244 TWIN LKS RD,117320.0,273000.0,0.42974359,,,,,,,2023-06-09 14:53:16.865376
40757,2004,2005-08-02,Shelton,15 WOODLAND PARK,56910.0,158000.0,0.360189873,,,,,,POINT (-73.11352 41.28965),2023-06-09 15:29:16.935029
40328,2004,2005-08-01,Clinton,6 NUTMEG DR,77300.0,240000.0,0.322083333,,,,,,POINT (-72.51172 41.2884),2023-06-09 15:25:11.704556
40569,2004,2005-08-01,South Windsor,85 WILLOW ST,122150.0,260000.0,0.469807692,,,,,,,2023-06-09 15:27:16.688004
41117,2004,2005-08-01,Milford,191 POINT BCH DR,324030.0,950000.0,0.341084211,,,,,,,2023-06-09 15:27:16.688004
41102,2004,2005-07-22,Fairfield,160 SAXONWOOD RD,309050.0,831000.0,0.371901324,,,,,,,2023-06-09 15:16:16.834164
40764,2004,2005-08-15,Naugatuck,15 MAIN ST &,109200.0,460000.0,0.237391304,,,,,,,2023-06-09 15:40:11.705161
40318,2004,2005-08-01,Ellington,2 GEM DR,101960.0,262000.0,0.389160305,,,,,,,2023-06-09 15:25:11.704556
41138,2004,2005-07-06,Bristol,215 HIGH ST,91960.0,240000.0,0.383166667,,,,,,,2023-06-09 14:59:11.729205
40487,2004,2005-07-06,Southbury,6 FREEDOM CIR,342800.0,783894.0,0.437304023,,,,,,,2023-06-09 14:59:11.729205
40334,2004,2005-07-01,Darien,96 HECKER AVE,297570.0,799000.0,0.372428035,,,,,,,2023-06-09 14:56:11.832913
40485,2004,2005-07-01,Southbury,535B HERITAGE VLG,77320.0,143000.0,0.540699301,,,,,,,2023-06-09 14:55:11.714441
40877,2004,2005-07-15,Manchester,43B ESQUIRE DR,65000.0,158500.0,0.410094637,,,,,,,2023-06-09 15:08:11.746737
40402,2004,2005-07-11,Watertown,245 CHERRY AVE,81800.0,180000.0,0.454444444,,,,,,,2023-06-09 15:03:11.793148
43199,2004,2005-08-16,Bridgeport,1058 64 PEMBROKE ST,12967.0,18532.0,0.699708612,,,16,,,,2023-06-09 15:41:11.727517
41013,2004,2005-08-08,Manchester,162 HILLIARD ST,67200.0,163900.0,0.410006101,,,,,,,2023-06-09 15:34:12.013441
42012,2004,2005-08-10,Southington,217 DUNHAM ST LT 2,41510.0,60000.0,0.691833333,,,,,,POINT (-72.86402 41.64579),2023-06-09 15:36:16.702228
41253,2004,2005-08-12,Greenwich,117 CLAPBOARD RDG RD,2072700.0,4750000.0,0.436357895,,,,,,,2023-06-09 15:38:16.691129
41100,2004,2005-07-29,Milford,40 CARRIAGE DR,69230.0,212000.0,0.326556604,,,,,,POINT (-73.02174 41.2114),2023-06-09 15:23:16.842191
41289,2004,2005-08-03,Bristol,61 MAYWOOD LN,73080.0,195000.0,0.374769231,,,,,,,2023-06-09 15:30:16.709917
40424,2004,2005-07-18,Windham,233 JACKSON ST,93500.0,130000.0,0.719230769,,,,,,,2023-06-09 15:11:16.848419
40603,2004,2005-07-05,Trumbull,11 PARK LN,202520.0,517900.0,0.391040741,,,,,,,2023-06-09 14:57:11.729739
40328,2004,2005-08-09,Ansonia,109 S CLIFF ST,20300.0,333775.0,0.060819414,,,7,,,,2023-06-09 15:36:16.702228
41793,2004,2005-08-05,Danbury,22 W REDDING RD,240300.0,505000.0,0.475841584,,,,,,,2023-06-09 15:33:11.789050
41929,2004,2005-07-22,Southington,210 PONDVIEW DR,91910.0,225500.0,0.407583149,,,,,,,2023-06-09 15:15:11.820529
40848,2004,2005-07-12,Middletown,80 S MAIN ST,1445500.0,1000000.0,1.4455,,,3,,,,2023-06-09 15:05:11.681631
41406,2004,2005-08-10,Meriden,96 COLONY BRK PARK,0.0,54900.0,0.0,,,7,,,,2023-06-09 15:37:16.718357
40099,2004,2005-08-01,Bethany,26 FATIMA DR,194500.0,339000.0,0.573746313,,,,,,,2023-06-09 15:26:11.767496
41167,2004,2005-07-15,Bristol,59 W WASHINGTON ST UT 37,64370.0,138900.0,0.463426926,,,,,,,2023-06-09 15:07:16.720011
41107,2004,2005-08-10,West Hartford,65 RIDGEBROOK DR,127060.0,339900.0,0.373815828,,,,,,POINT (-72.74842 41.74894),2023-06-09 15:36:16.702228
42682,2004,2005-08-15,Stamford,77 WINESAP RD,283570.0,775000.0,0.365896774,,,,,,POINT (-73.56642 41.16181),2023-06-09 15:41:11.727517
40423,2004,2005-07-25,Guilford,14 HORSESHOE RD &,274570.0,450000.0,0.610155556,,,,,,,2023-06-09 15:16:16.834164
40666,2004,2005-07-18,Glastonbury,417 BUTTONBALL LN,165000.0,283993.0,0.581000236,,,,,,,2023-06-09 15:10:16.740441
40497,2004,2005-08-09,Avon,75 JUNIPER DR,265830.0,468000.0,0.568012821,,,,,,POINT (-72.88194 41.80393),2023-06-09 15:36:16.702228
40452,2004,2005-08-09,Watertown,164 CLAXTON AVE,125000.0,265000.0,0.471698113,,,,,,,2023-06-09 15:36:16.702228
40611,2004,2005-06-30,Glastonbury,100 DOUGLAS RD,120100.0,220000.0,0.545909091,,,,,,,2023-06-09 14:53:16.865376
40195,2004,2005-07-19,Weston,LORDS HWY,49250.0,150000.0,0.328333333,,,8,,,,2023-06-09 15:12:16.759543
40814,2004,2005-08-04,New Milford,4 REYNOLDS FARM RD,45710.0,85000.0,0.537764706,,,,,,POINT (-73.39914 41.56868),2023-06-09 15:32:11.707834
42849,2004,2005-08-02,Waterbury,7 RUTLEDGE ST,39130.0,90000.0,0.434777778,,,7,,,POINT (-73.02799 41.55361),2023-06-09 15:28:16.713768
48825,2004,2005-07-15,Hamden,132 HIGH TOP CIR E,32970.0,132500.0,0.248830189,,,,,,,2023-06-09 15:08:11.746737
41260,2004,2005-07-15,New Britain,197 MILL ST,77350.0,180000.0,0.429722222,,,,,,,2023-06-09 15:07:16.720011
40411,2004,2005-07-20,Oxford,RIGGS ST,1339100.0,556860.0,2.404733685,,,7,,,,2023-06-09 15:13:12.007931
40300,2004,2005-07-27,Windsor Locks,107 SUNSET ST,115900.0,229000.0,0.506113537,,,,,,,2023-06-09 15:19:16.851789
49805,2004,2005-07-13,Hamden,1817 & 1861 DIXWELL AVE,1634010.0,4300000.0,0.380002326,,,25,,,,2023-06-09 15:05:11.681631
41134,2004,2005-07-25,Greenwich,71 RIVERSIDE AVE,693560.0,1400000.0,0.4954,,,,,,,2023-06-09 15:17:16.778949
41241,2004,2005-07-11,New Britain,64 BROOKLAWN ST,80920.0,188000.0,0.430425532,,,,,,,2023-06-09 15:03:11.793148
41561,2004,2005-07-05,Danbury,23 LAKESIDE RD,188200.0,440000.0,0.427727273,,,,,,,2023-06-09 14:58:16.755857
42609,2004,2005-08-04,Stamford,1352 HOPE ST,397740.0,150000.0,2.6516,,,1,,,,2023-06-09 15:31:11.867138
40902,2004,2005-07-29,Middletown,105 BROWN ST,110980.0,233000.0,0.476309013,,,,,,,2023-06-09 15:22:16.839850
40585,2004,2005-08-03,East Haven,17 INDIAN SPGS LN,139970.0,340000.0,0.411676471,,,,,,POINT (-72.873 41.2967),2023-06-09 15:30:16.709917
41247,2004,2005-07-12,New Britain,29 HOWARD ST,70910.0,169900.0,0.417363155,,,,,,POINT (-72.76121 41.67461),2023-06-09 15:04:16.784212
40525,2004,2005-08-08,Ridgefield,23 HAULEY PL,750360.0,1365000.0,0.549714286,,,,,,,2023-06-09 15:35:11.709436
41879,2004,2005-07-01,Southington,590 PROSPECT ST,95130.0,239500.0,0.397202505,,,,,,,2023-06-09 14:54:16.661736
40618,2004,2005-07-14,Trumbull,115 TECHNOLOGY DR UT A2C,113400.0,399000.0,0.284210526,,,7,,,,2023-06-09 15:06:16.712913
40418,2004,2005-07-27,Oxford,18 JENNY LN,161920.0,355000.0,0.456112676,,,,,,,2023-06-09 15:19:16.851789
40482,2004,2005-08-09,Simsbury,6C GILLETTE CT,78750.0,165000.0,0.477272727,,,,,,,2023-06-09 15:36:16.702228
40538,2004,2005-08-05,Vernon,57 VILLAGE ST,84080.0,220000.0,0.382181818,,,,,,POINT (-72.45517 41.86627),2023-06-09 15:33:11.789050
40311,2004,2005-07-15,Berlin,18 CYPRESS CIR,148900.0,285000.0,0.52245614,,,,,,POINT (-72.76137 41.5852),2023-06-09 15:07:16.720011
42039,2004,2005-08-09,New Haven,8 EDGAR ST,45430.0,95000.0,0.478210526,,,,,,,2023-06-09 15:35:11.709436
40229,2004,2005-07-05,Woodbury,2 SUMMIT CT,84810.0,186400.0,0.45498927,,,,,,POINT (-73.22922 41.51274),2023-06-09 14:57:11.729739
41250,2004,2005-07-13,New Britain,51 WILSON ST,75600.0,190000.0,0.397894737,,,,,,,2023-06-09 15:05:11.681631
40553,2004,2005-08-02,Southbury,8 BOULDER WAY,457080.0,200000.0,2.2854,,,1,,,,2023-06-09 15:29:16.935029
40289,2004,2005-08-01,Canton,50 E HILL RD,74210.0,130000.0,0.570846154,,,,,,POINT (-72.90915 41.83003),2023-06-09 15:27:16.688004
40417,2004,2005-08-12,Darien,6 DAVIS LN,1485960.0,3700000.0,0.401610811,,,,,,POINT (-73.44919 41.06539),2023-06-09 15:39:11.845186
40441,2004,2005-07-13,Simsbury,5 VIRGINIA LN,180180.0,395000.0,0.456151899,,,,,,POINT (-72.81389 41.89048),2023-06-09 15:05:11.681631
40424,2004,2005-07-18,Ridgefield,35 BANKS HL PL,483980.0,1025000.0,0.47217561,,,,,,,2023-06-09 15:10:16.740441
40882,2004,2005-08-03,Torrington,90 COMMERCIAL BLVD,1427100.0,763913.0,1.868144671,,,3,,,,2023-06-09 15:31:11.867138
40808,2004,2005-07-06,Wallingford,23 QUIGLEY RD,254100.0,485000.0,0.523917526,,,,,,,2023-06-09 14:59:11.729205
49883,2004,2005-08-01,Hamden,1376 SHEPARD AVE,111160.0,290000.0,0.383310345,,,,,,,2023-06-09 15:25:11.704556
41198,2004,2005-08-05,Greenwich,3 CHIMNEY AVE,232540.0,550000.0,0.4228,,,,,,,2023-06-09 15:34:12.013441
40686,2004,2005-08-08,Trumbull,38 OLD TREE FARM LN,530290.0,1219900.0,0.434699566,,,,,,,2023-06-09 15:35:11.709436
42289,2004,2005-07-05,Stamford,1500 BEDFORD ST 201,95340.0,345000.0,0.276347826,,,,,,POINT (-73.54127 41.06408),2023-06-09 14:57:11.729739
40829,2004,2005-07-18,Wallingford,17 MOUNTAIN VW RD,92900.0,275000.0,0.337818182,,,,,,POINT (-72.82698 41.49892),2023-06-09 15:10:16.740441
40600,2004,2005-08-05,South Windsor,260 SMITH ST,215060.0,307229.0,0.699999024,,,3,,,,2023-06-09 15:33:11.789050
